"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Chest Dip";"3";"86.18248";"12";"";"";"";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Chest Dip";"Rest Timer";"";"";"";"";"60.0";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Lateral Raise (Machine)";"1";"22.6796";"12";"";"";"";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Lateral Raise (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Lateral Raise (Machine)";"2";"22.6796";"12";"";"";"";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Lateral Raise (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Lateral Raise (Machine)";"3";"22.6796";"12";"";"";"";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Lateral Raise (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Seated Row (Machine)";"1";"58.96696";"12";"";"";"";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Seated Row (Machine)";"2";"58.96696";"12";"";"";"";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Seated Row (Machine)";"3";"63.50288";"12";"";"";"";"";""
"86";"2025-05-09 16:34:48";"Afternoon Workout";"1128";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bench Press (Barbell)";"1";"61.23492";"12";"";"";"";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bench Press (Barbell)";"2";"70.30676";"10";"";"";"";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bench Press (Barbell)";"3";"70.30676";"10";"";"";"";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"KB Complex (Row Clean Squat Press)";"1";"13.607759999999999";"10";"";"";"";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"KB Complex (Row Clean Squat Press)";"Rest Timer";"";"";"";"";"60.0";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"KB Complex (Row Clean Squat Press)";"2";"18.14368";"10";"";"";"";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"KB Complex (Row Clean Squat Press)";"Rest Timer";"";"";"";"";"60.0";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"KB Complex (Row Clean Squat Press)";"3";"18.14368";"10";"";"";"";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"KB Complex (Row Clean Squat Press)";"Rest Timer";"";"";"";"";"60.0";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bicep Curl (Dumbbell)";"1";"13.607759999999999";"10";"";"";"";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bicep Curl (Dumbbell)";"2";"13.607759999999999";"10";"";"";"";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bicep Curl (Dumbbell)";"3";"31.75144";"10";"";"";"";"";""
"87";"2025-05-12 16:36:40";"Afternoon Workout";"1160";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Shoulder Press (Plate Loaded)";"1";"40.82328";"12";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Shoulder Press (Plate Loaded)";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Shoulder Press (Plate Loaded)";"2";"49.89512";"12";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Shoulder Press (Plate Loaded)";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Shoulder Press (Plate Loaded)";"3";"49.89512";"12";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Shoulder Press (Plate Loaded)";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Single Leg RDLs";"1";"13.607759999999999";"10";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Single Leg RDLs";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Single Leg RDLs";"2";"13.607759999999999";"10";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Single Leg RDLs";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Single Leg RDLs";"3";"13.607759999999999";"10";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Single Leg RDLs";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Incline Bench Press (Dumbbell)";"1";"45.3592";"15";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Incline Bench Press (Dumbbell)";"2";"45.3592";"10";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Incline Bench Press (Dumbbell)";"3";"45.3592";"15";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Triceps Extension (Cable)";"1";"24.94756";"12";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Triceps Extension (Cable)";"2";"26.308336";"12";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Triceps Extension (Cable)";"3";"28.122704";"12";"";"";"";"";""
"88";"2025-05-13 16:58:12";"Afternoon Workout";"1121";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Iso-Lateral Chest Press (Machine)";"1";"72.57472";"12";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Iso-Lateral Chest Press (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Iso-Lateral Chest Press (Machine)";"2";"72.57472";"12";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Iso-Lateral Chest Press (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Iso-Lateral Chest Press (Machine)";"3";"72.57472";"12";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Iso-Lateral Chest Press (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Back Extension (Machine)";"1";"72.57472";"10";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Back Extension (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Back Extension (Machine)";"2";"72.57472";"10";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Back Extension (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Back Extension (Machine)";"3";"72.57472";"10";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Back Extension (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Goblet Squat (Kettlebell)";"1";"31.75144";"10";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Goblet Squat (Kettlebell)";"2";"34.0194";"10";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Goblet Squat (Kettlebell)";"3";"36.28736";"10";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Upright Row (Barbell)";"1";"27.215519999999998";"12";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Upright Row (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Upright Row (Barbell)";"2";"31.75144";"10";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Upright Row (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Upright Row (Barbell)";"3";"31.75144";"10";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Upright Row (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Bicep Curl (Barbell)";"1";"27.215519999999998";"12";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Bicep Curl (Barbell)";"2";"27.215519999999998";"12";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Bicep Curl (Barbell)";"3";"27.215519999999998";"12";"";"";"";"";""
"89";"2025-05-15 13:46:50";"Midday Workout";"1681";"Bicep Curl (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bench Press (Dumbbell)";"1";"54.431039999999996";"12";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bench Press (Dumbbell)";"2";"54.431039999999996";"12";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bench Press (Dumbbell)";"3";"54.431039999999996";"12";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bent Over One Arm Row (Dumbbell)";"1";"27.215519999999998";"12";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bent Over One Arm Row (Dumbbell)";"2";"27.215519999999998";"12";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bent Over One Arm Row (Dumbbell)";"3";"27.215519999999998";"12";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Lunge (Dumbbell)";"1";"31.75144";"10";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Lunge (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Lunge (Dumbbell)";"2";"31.75144";"10";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Lunge (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Lunge (Dumbbell)";"3";"31.75144";"10";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Lunge (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Overhead Press (Dumbbell)";"1";"13.607759999999999";"12";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Overhead Press (Dumbbell)";"2";"13.607759999999999";"12";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Overhead Press (Dumbbell)";"3";"13.607759999999999";"12";"";"";"";"";""
"90";"2025-05-19 16:25:30";"Afternoon Workout";"1379";"Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"1";"61.23492";"12";"";"";"";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"2";"70.30676";"12";"";"";"";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"3";"79.3786";"4";"";"";"";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"4";"79.3786";"4";"";"";"";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"5";"79.3786";"3";"";"";"";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"KB Complex (Row Clean Squat Press)";"1";"13.607759999999999";"12";"";"";"";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"KB Complex (Row Clean Squat Press)";"Rest Timer";"";"";"";"";"60.0";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"KB Complex (Row Clean Squat Press)";"2";"13.607759999999999";"15";"";"";"";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"KB Complex (Row Clean Squat Press)";"Rest Timer";"";"";"";"";"60.0";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"KB Complex (Row Clean Squat Press)";"3";"18.14368";"15";"";"";"";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"KB Complex (Row Clean Squat Press)";"Rest Timer";"";"";"";"";"60.0";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"KB Complex (Row Clean Squat Press)";"4";"18.14368";"15";"";"";"";"";""
"91";"2025-05-21 18:08:30";"Evening Workout";"897";"KB Complex (Row Clean Squat Press)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Lat Pulldown (Machine)";"1";"68.0388";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Lat Pulldown (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Lat Pulldown (Machine)";"2";"72.57472";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Lat Pulldown (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Lat Pulldown (Machine)";"3";"77.11064";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Lat Pulldown (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Squat (Barbell)";"1";"61.23492";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Squat (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Squat (Barbell)";"2";"61.23492";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Squat (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Squat (Barbell)";"3";"61.23492";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Squat (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Incline Chest Press (Machine)";"1";"63.50288";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Incline Chest Press (Machine)";"2";"72.57472";"11";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Incline Chest Press (Machine)";"3";"72.57472";"5";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Incline Chest Press (Machine)";"4";"72.57472";"5";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Incline Chest Press (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Shrug (Dumbbell)";"1";"54.431039999999996";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Shrug (Dumbbell)";"2";"54.431039999999996";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Shrug (Dumbbell)";"3";"54.431039999999996";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Shrug (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Triceps Extension (Cable)";"1";"24.94756";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Triceps Extension (Cable)";"2";"24.94756";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Triceps Extension (Cable)";"3";"24.94756";"12";"";"";"";"";""
"92";"2025-05-22 16:33:00";"Afternoon Workout";"1567";"Triceps Extension (Cable)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Decline Bench Press (Smith Machine)";"1";"81.64656";"12";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Decline Bench Press (Smith Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Decline Bench Press (Smith Machine)";"2";"81.64656";"12";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Decline Bench Press (Smith Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Decline Bench Press (Smith Machine)";"3";"81.64656";"12";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Decline Bench Press (Smith Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Single Leg RDLs";"1";"18.14368";"10";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Single Leg RDLs";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Single Leg RDLs";"2";"18.14368";"10";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Single Leg RDLs";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Single Leg RDLs";"3";"18.14368";"10";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Single Leg RDLs";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Lateral Raise (Dumbbell)";"1";"18.14368";"15";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Lateral Raise (Dumbbell)";"2";"18.14368";"15";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Lateral Raise (Dumbbell)";"3";"18.14368";"15";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Seated Row (Machine)";"1";"81.64656";"12";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Seated Row (Machine)";"2";"81.64656";"12";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Seated Row (Machine)";"3";"81.64656";"12";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Seated Row (Machine)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Bicep Curl (Dumbbell)";"Note";"";"";"";"";"";"Hammer";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Bicep Curl (Dumbbell)";"1";"31.75144";"15";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Bicep Curl (Dumbbell)";"2";"31.75144";"15";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Bicep Curl (Dumbbell)";"3";"31.75144";"15";"";"";"";"";""
"93";"2025-05-23 15:54:09";"Afternoon Workout";"1440";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"1";"61.23492";"12";"";"";"";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"2";"70.30676";"11";"";"";"";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"3";"79.3786";"4";"";"";"";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"4";"79.3786";"4";"";"";"";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"5";"83.91452";"5";"";"";"";"";""
"94";"2025-05-28 13:41:26";"Midday Workout";"1808";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"60.0";"";""
