"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon Workout","30 Jan 2025, 08:56","30 Jan 2025, 09:56","","Bicep Curl (Dumbbell)",,"",0,"normal",60,10,,,
"Afternoon Workout","30 Jan 2025, 08:56","30 Jan 2025, 09:56","","Bicep Curl (Dumbbell)",,"",1,"normal",70,10,,,
"Afternoon Workout","30 Jan 2025, 08:56","30 Jan 2025, 09:56","","Bicep Curl (Dumbbell)",,"",2,"normal",70,10,,,
"Afternoon Workout","30 Jan 2025, 08:56","30 Jan 2025, 09:56","","Triceps Extension (Cable)",,"",0,"normal",55,10,,,
"Afternoon Workout","30 Jan 2025, 08:56","30 Jan 2025, 09:56","","Triceps Extension (Cable)",,"",1,"normal",55,10,,,
"Afternoon Workout","30 Jan 2025, 08:56","30 Jan 2025, 09:56","","Triceps Extension (Cable)",,"",2,"normal",55,10,,,
"Afternoon Workout","18 Jan 2025, 07:10","18 Jan 2025, 07:29","","Front Squat",,"",0,"normal",95,10,,,
"Afternoon Workout","18 Jan 2025, 07:10","18 Jan 2025, 07:29","","Front Squat",,"",1,"normal",105,10,,,
"Afternoon Workout","18 Jan 2025, 07:10","18 Jan 2025, 07:29","","Front Squat",,"",2,"normal",110,10,,,
"Afternoon Workout","18 Jan 2025, 07:10","18 Jan 2025, 07:29","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","18 Jan 2025, 07:10","18 Jan 2025, 07:29","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",150,12,,,
"Afternoon Workout","18 Jan 2025, 07:10","18 Jan 2025, 07:29","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",160,12,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Front Squat",,"",0,"normal",45,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Front Squat",,"",1,"normal",95,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Front Squat",,"",2,"normal",105,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Shoulder Press (Dumbbell)",,"",0,"normal",50,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Shoulder Press (Dumbbell)",,"",1,"normal",60,12,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Shoulder Press (Dumbbell)",,"",2,"normal",70,12,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Bench Press (Dumbbell)",,"",0,"normal",110,12,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Bench Press (Dumbbell)",,"",1,"normal",130,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Bench Press (Dumbbell)",,"",2,"normal",140,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Bicep Curl (Barbell)",,"",0,"normal",60,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Bicep Curl (Barbell)",,"",1,"normal",80,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Bicep Curl (Barbell)",,"",2,"normal",80,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Lat Pulldown (Cable)",,"",0,"normal",130,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Lat Pulldown (Cable)",,"",1,"normal",130,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Lat Pulldown (Cable)",,"",2,"normal",130,10,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Triceps Pushdown",,"",0,"normal",55,12,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Triceps Pushdown",,"",1,"normal",58,12,,,
"Morning Workout","11 Jan 2025, 03:34","11 Jan 2025, 04:16","","Triceps Pushdown",,"",2,"normal",62,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Bench Press (Barbell)",,"",0,"normal",135,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Bench Press (Barbell)",,"",1,"normal",155,10,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Bench Press (Barbell)",,"",2,"normal",155,10,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Lat Pulldown (Cable)",,"",0,"normal",115,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Lat Pulldown (Cable)",,"",1,"normal",115,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Lat Pulldown (Cable)",,"",2,"normal",130,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Squat (Dumbbell)",,"",0,"normal",120,10,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Squat (Dumbbell)",,"",1,"normal",120,10,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Squat (Dumbbell)",,"",2,"normal",120,10,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Triceps Extension (Cable)",,"",0,"normal",47,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Triceps Extension (Cable)",,"",1,"normal",47,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Triceps Extension (Cable)",,"",2,"normal",47,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Bicep Curl (Barbell)",,"",0,"normal",50,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Bicep Curl (Barbell)",,"",1,"normal",60,12,,,
"Afternoon Workout","4 Jan 2025, 07:08","4 Jan 2025, 07:32","","Bicep Curl (Barbell)",,"",2,"normal",70,12,,,
"Afternoon Workout","13 Dec 2024, 07:10","13 Dec 2024, 07:28","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","13 Dec 2024, 07:10","13 Dec 2024, 07:28","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",160,12,,,
"Afternoon Workout","13 Dec 2024, 07:10","13 Dec 2024, 07:28","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",180,12,,,
"Afternoon Workout","13 Dec 2024, 07:10","13 Dec 2024, 07:28","","Iso-Lateral Row (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","13 Dec 2024, 07:10","13 Dec 2024, 07:28","","Iso-Lateral Row (Machine)",,"",1,"normal",140,12,,,
"Afternoon Workout","13 Dec 2024, 07:10","13 Dec 2024, 07:28","","Iso-Lateral Row (Machine)",,"",2,"normal",140,12,,,
"Afternoon Workout","13 Dec 2024, 07:10","13 Dec 2024, 07:28","","Triceps Pushdown",,"",0,"normal",55,12,,,
"Afternoon Workout","13 Dec 2024, 07:10","13 Dec 2024, 07:28","","Triceps Pushdown",,"",1,"normal",55,12,,,
"Afternoon Workout","13 Dec 2024, 07:10","13 Dec 2024, 07:28","","Triceps Pushdown",,"",2,"normal",43,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Incline Bench Press (Dumbbell)",,"",0,"normal",90,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Incline Bench Press (Dumbbell)",,"",1,"normal",100,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Incline Bench Press (Dumbbell)",,"",2,"normal",100,10,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Bench Press (Dumbbell)",,"",0,"normal",100,10,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Bench Press (Dumbbell)",,"",1,"normal",100,10,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Bench Press (Dumbbell)",,"",2,"normal",100,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Triceps Pushdown",,"",0,"normal",55,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Triceps Pushdown",,"",1,"normal",60,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Triceps Pushdown",,"",2,"normal",65,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Bicep Curl (Barbell)",,"",0,"normal",50,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Bicep Curl (Barbell)",,"",1,"normal",60,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Bicep Curl (Barbell)",,"",2,"normal",70,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Overhead Press (Dumbbell)",,"",0,"normal",60,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Overhead Press (Dumbbell)",,"",1,"normal",60,12,,,
"Morning Workout","8 Dec 2024, 00:11","8 Dec 2024, 00:35","","Overhead Press (Dumbbell)",,"",2,"normal",60,10,,,
"Afternoon Workout","2 Dec 2024, 08:06","2 Dec 2024, 08:26","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","2 Dec 2024, 08:06","2 Dec 2024, 08:26","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",160,12,,,
"Afternoon Workout","2 Dec 2024, 08:06","2 Dec 2024, 08:26","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",180,11,,,
"Afternoon Workout","2 Dec 2024, 08:06","2 Dec 2024, 08:26","","Lat Pulldown (Machine)",,"",0,"normal",130,12,,,
"Afternoon Workout","2 Dec 2024, 08:06","2 Dec 2024, 08:26","","Lat Pulldown (Machine)",,"",1,"normal",150,12,,,
"Afternoon Workout","2 Dec 2024, 08:06","2 Dec 2024, 08:26","","Lat Pulldown (Machine)",,"",2,"normal",170,12,,,
"Afternoon Workout","2 Dec 2024, 08:06","2 Dec 2024, 08:26","","Squat (Dumbbell)",,"",0,"normal",120,10,,,
"Afternoon Workout","2 Dec 2024, 08:06","2 Dec 2024, 08:26","","Squat (Dumbbell)",,"",1,"normal",120,10,,,
"Afternoon Workout","2 Dec 2024, 08:06","2 Dec 2024, 08:26","","Squat (Dumbbell)",,"",2,"normal",120,10,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Overhead Press (Smith Machine)",,"",0,"normal",70,12,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Overhead Press (Smith Machine)",,"",1,"normal",90,12,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Overhead Press (Smith Machine)",,"",2,"normal",110,12,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Shoulder Press (Machine Plates)",,"",0,"normal",130,10,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Shoulder Press (Machine Plates)",,"",1,"normal",130,10,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Shoulder Press (Machine Plates)",,"",2,"normal",140,9,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Bicep Curl (Dumbbell)",,"",0,"normal",60,12,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Bicep Curl (Dumbbell)",,"",1,"normal",60,12,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Bicep Curl (Dumbbell)",,"",2,"normal",60,12,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Triceps Extension (Dumbbell)",,"",0,"normal",15,10,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Triceps Extension (Dumbbell)",,"",1,"normal",20,10,,,
"Afternoon Workout","13 Nov 2024, 08:47","13 Nov 2024, 09:37","","Triceps Extension (Dumbbell)",,"",2,"normal",20,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Bench Press (Barbell)",,"",0,"normal",135,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Bench Press (Barbell)",,"",1,"normal",155,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Bench Press (Barbell)",,"",2,"normal",162,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Lat Pulldown (Machine)",,"",0,"normal",130,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Lat Pulldown (Machine)",,"",1,"normal",150,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Lat Pulldown (Machine)",,"",2,"normal",150,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Upright Row (Barbell)",,"",0,"normal",50,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Upright Row (Barbell)",,"",1,"normal",50,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Upright Row (Barbell)",,"",2,"normal",60,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Bicep Curl (Barbell)",,"",0,"normal",50,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Bicep Curl (Barbell)",,"",1,"normal",60,10,,,
"Afternoon Workout","11 Nov 2024, 07:36","11 Nov 2024, 08:05","","Bicep Curl (Barbell)",,"",2,"normal",70,10,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",180,10,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",180,10,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Chest Dip (Weighted)",,"",0,"normal",190,10,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Chest Dip (Weighted)",,"",1,"normal",190,10,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Chest Dip (Weighted)",,"",2,"normal",190,10,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Lat Pulldown (Cable)",,"Close grip ",0,"normal",100,12,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Lat Pulldown (Cable)",,"Close grip ",1,"normal",115,12,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Lat Pulldown (Cable)",,"Close grip ",2,"normal",130,12,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Triceps Extension (Cable)",,"",0,"normal",47,12,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Triceps Extension (Cable)",,"",1,"normal",55,12,,,
"Afternoon Workout","2 Nov 2024, 10:40","2 Nov 2024, 10:57","","Triceps Extension (Cable)",,"",2,"normal",58,12,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Bench Press (Barbell)",,"",0,"normal",135,15,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Bench Press (Barbell)",,"",1,"normal",155,10,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Bench Press (Barbell)",,"",2,"normal",135,10,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Squat (Dumbbell)",,"",0,"normal",120,12,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Squat (Dumbbell)",,"",1,"normal",120,12,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Squat (Dumbbell)",,"",2,"normal",120,12,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Seated Shoulder Press (Machine)",,"",0,"normal",90,12,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Seated Shoulder Press (Machine)",,"",1,"normal",90,12,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Seated Shoulder Press (Machine)",,"",2,"normal",90,12,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Triceps Pushdown",,"",0,"normal",55,12,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Triceps Pushdown",,"",1,"normal",60,12,,,
"Midday Workout","23 Oct 2024, 06:14","23 Oct 2024, 06:35","","Triceps Pushdown",,"",2,"normal",65,12,,,
"Afternoon Workout","16 Oct 2024, 09:51","23 Oct 2024, 06:14","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","16 Oct 2024, 09:51","23 Oct 2024, 06:14","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",150,12,,,
"Afternoon Workout","16 Oct 2024, 09:51","23 Oct 2024, 06:14","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",160,12,,,
"Afternoon Workout","16 Oct 2024, 09:51","23 Oct 2024, 06:14","","Iso-Lateral Row (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","16 Oct 2024, 09:51","23 Oct 2024, 06:14","","Iso-Lateral Row (Machine)",,"",1,"normal",150,12,,,
"Afternoon Workout","16 Oct 2024, 09:51","23 Oct 2024, 06:14","","Iso-Lateral Row (Machine)",,"",2,"normal",150,12,,,
"Afternoon Workout","16 Oct 2024, 09:51","23 Oct 2024, 06:14","","Bicep Curl (Barbell)",,"",0,"normal",50,12,,,
"Afternoon Workout","16 Oct 2024, 09:51","23 Oct 2024, 06:14","","Bicep Curl (Barbell)",,"",1,"normal",50,12,,,
"Afternoon Workout","17 Sep 2024, 07:21","17 Sep 2024, 07:38","","Seated Shoulder Press (Machine)",,"",0,"normal",90,12,,,
"Afternoon Workout","17 Sep 2024, 07:21","17 Sep 2024, 07:38","","Seated Shoulder Press (Machine)",,"",1,"normal",110,12,,,
"Afternoon Workout","17 Sep 2024, 07:21","17 Sep 2024, 07:38","","Seated Shoulder Press (Machine)",,"",2,"normal",110,11,,,
"Afternoon Workout","17 Sep 2024, 07:21","17 Sep 2024, 07:38","","Lat Pulldown (Cable)",,"",0,"normal",115,12,,,
"Afternoon Workout","17 Sep 2024, 07:21","17 Sep 2024, 07:38","","Lat Pulldown (Cable)",,"",1,"normal",130,12,,,
"Afternoon Workout","17 Sep 2024, 07:21","17 Sep 2024, 07:38","","Lat Pulldown (Cable)",,"",2,"normal",145,10,,,
"Afternoon Workout","17 Sep 2024, 07:21","17 Sep 2024, 07:38","","Incline Chest Press (Machine)",,"",0,"normal",110,12,,,
"Afternoon Workout","17 Sep 2024, 07:21","17 Sep 2024, 07:38","","Incline Chest Press (Machine)",,"",1,"normal",120,12,,,
"Afternoon Workout","17 Sep 2024, 07:21","17 Sep 2024, 07:38","","Incline Chest Press (Machine)",,"",2,"normal",130,10,,,
"Afternoon Workout","6 Sep 2024, 09:20","6 Sep 2024, 09:46","","Bench Press (Barbell)",,"",0,"normal",135,10,,,
"Afternoon Workout","6 Sep 2024, 09:20","6 Sep 2024, 09:46","","Bench Press (Barbell)",,"",1,"normal",155,10,,,
"Afternoon Workout","6 Sep 2024, 09:20","6 Sep 2024, 09:46","","Bench Press (Barbell)",,"",2,"normal",185,10,,,
"Afternoon Workout","6 Sep 2024, 09:20","6 Sep 2024, 09:46","","Iso-Lateral Row (Machine)",,"",0,"normal",140,10,,,
"Afternoon Workout","6 Sep 2024, 09:20","6 Sep 2024, 09:46","","Iso-Lateral Row (Machine)",,"",1,"normal",150,10,,,
"Afternoon Workout","6 Sep 2024, 09:20","6 Sep 2024, 09:46","","Iso-Lateral Row (Machine)",,"",2,"normal",150,10,,,
"Afternoon Workout","6 Sep 2024, 09:20","6 Sep 2024, 09:46","","Front Raise (Dumbbell)",,"",0,"normal",30,10,,,
"Afternoon Workout","6 Sep 2024, 09:20","6 Sep 2024, 09:46","","Front Raise (Dumbbell)",,"",1,"normal",30,10,,,
"Afternoon Workout","6 Sep 2024, 09:20","6 Sep 2024, 09:46","","Front Raise (Dumbbell)",,"",2,"normal",30,10,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Chest Press (Machine)",,"",0,"normal",130,12,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Chest Press (Machine)",,"",1,"normal",150,12,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Chest Press (Machine)",,"",2,"normal",160,10,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Lat Pulldown (Machine)",,"",0,"normal",120,12,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Lat Pulldown (Machine)",,"",1,"normal",130,12,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Lat Pulldown (Machine)",,"",2,"normal",140,10,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Triceps Extension (Cable)",,"",0,"normal",55,12,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Triceps Extension (Cable)",,"",1,"normal",62,12,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Triceps Extension (Cable)",,"",2,"normal",66,12,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Bicep Curl (Barbell)",,"",0,"normal",50,21,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Bicep Curl (Barbell)",,"",1,"normal",50,21,,,
"Midday Workout","2 Sep 2024, 06:27","2 Sep 2024, 07:46","","Bicep Curl (Barbell)",,"",2,"normal",50,21,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",150,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",170,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Iso-Lateral Row (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Iso-Lateral Row (Machine)",,"",1,"normal",150,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Iso-Lateral Row (Machine)",,"",2,"normal",150,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Seated Row (Machine)",,"",0,"normal",130,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Seated Row (Machine)",,"",1,"normal",130,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Seated Row (Machine)",,"",2,"normal",130,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Overhead Press (Smith Machine)",,"",0,"normal",70,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Overhead Press (Smith Machine)",,"",1,"normal",90,12,,,
"Afternoon Workout","26 Aug 2024, 10:22","26 Aug 2024, 10:49","","Overhead Press (Smith Machine)",,"",2,"normal",110,12,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Bench Press (Barbell)",,"",0,"normal",135,12,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Bench Press (Barbell)",,"",1,"normal",155,10,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Bench Press (Barbell)",,"",2,"normal",185,10,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Shoulder Press (Machine Plates)",,"",0,"normal",100,12,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Shoulder Press (Machine Plates)",,"",1,"normal",105,12,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Shoulder Press (Machine Plates)",,"",2,"normal",105,10,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Triceps Pushdown",,"",0,"normal",55,12,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Triceps Pushdown",,"",1,"normal",60,12,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Triceps Pushdown",,"",2,"normal",65,12,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Hammer Curl (Dumbbell)",,"",0,"normal",30,10,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Hammer Curl (Dumbbell)",,"",1,"normal",35,10,,,
"Afternoon Workout","20 Aug 2024, 09:47","20 Aug 2024, 10:21","","Hammer Curl (Dumbbell)",,"",2,"normal",40,10,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",140,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",140,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",150,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Lat Pulldown (Cable)",,"",0,"normal",115,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Lat Pulldown (Cable)",,"",1,"normal",115,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Lat Pulldown (Cable)",,"",2,"normal",130,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Triceps Extension (Cable)",,"",0,"normal",51,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Triceps Extension (Cable)",,"",1,"normal",55,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Triceps Extension (Cable)",,"",2,"normal",55,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Triceps Extension (Cable)",,"",3,"normal",55,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Triceps Extension (Cable)",,"",4,"normal",58,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Triceps Extension (Cable)",,"",5,"normal",58,12,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Bicep Curl (Dumbbell)",,"",0,"normal",60,10,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Bicep Curl (Dumbbell)",,"",1,"normal",60,10,,,
"Afternoon Workout","18 Aug 2024, 09:07","18 Aug 2024, 09:44","","Bicep Curl (Dumbbell)",,"",2,"normal",60,10,,,
